=(#Код #Наименование#Вал,Кол,Заб,Акт,Субконто 1,Субконто 2,Субконто 3)
,813,Компенсаційні виплати,,,,А,(об) Статті витрат,,
,,"    На субсчете 813 ""Компенсационные выплаты"" обобщается информация о затратах на гарантийные и компенсационные выплаты персоналу, связанные с индексацией заработной платы и т.п., в порядке и размерах, предусмотренных законодательством.",,,,,,,
,814,Оплата відпусток,,,,А,(об) Статті витрат,,
,,"    На субсчете 814 ""Оплата отпусков"" обобщается информация о  затратах на оплату ежегодных отпусков персонала предприятия или ежемесячные отчисления на создание обеспечения будущих выплат отпусков.",,,,,,,
,815,Оплата іншого невідпрацьованого часу,,,,А,(об) Статті витрат,,
,,"    На субсчете 815 ""Оплата другого неотработанного времени"" обобщается информация о затратах на выплаты персоналу предприятия за неотработанное время, которые предусмотрены законодательством.",,,,,,,
,816,Інші витрати на оплату праці,,,,А,(об) Статті витрат,,
,,"    На субсчете 816 ""Другие затраты на оплату труда"" обобщается информация о других затратах на оплату труда, которые признаются элементами затрат на оплату труда.",,,,,,,
,82,Відрахування на соціальні заходи,,,,А,(об) Статті витрат,,
,,"    Счет 82 ""Отчисление на социальные мероприятия"" предназначен для обобщения информации о затратах и отчислении на социальные мероприятия. По дебету счета 82 ""Отчисление на социальные мероприятия"" отображается подлежащая уплате сумма отчислений на социальные мероприятия, по кредиту  - списание на счет 23 ""Производство"" суммы отчислений, которые прямо включаются в производственную себестоимость продукции (работ, услуг), к затратам вспомогательных (подсобных) производств, на счета класса 9 - суммы отчислений, которые относятся к производственным накладным затратам, административным и сбытовым затратам, или на счет 79 ""Финансовые результаты"", если предприятие не применяет счета класса 9.",,,,,,,
,821,Відрахування на загальнообов'язкове державне соціальне страхування,,,,А,(об) Статті витрат,,
,,"    На субсчете 821 ""Отчисления на общеобязательное государственное социальное страхование"" ведется учет расчетов по единому взносу на общеобязательное государственное социальное страхование и тому подобное.",,,,,,,
,822,Відрахування на соціальне страхування (не використовується),,,,А,(об) Статті витрат,,
,823,Страхування на випадок безробіття (не використовується),,,,А,(об) Статті витрат,,
,824,Відрахування на індивідуальне страхування,,,,А,(об) Статті витрат,,
,,"    На субсчете 824 ""Отчисление на индивидуальное страхование"" ведется учет отчислений на индивидуальное страхование работников за счет предприятия.",,,,,,,
,83,Амортизація,,,,А,(об) Статті витрат,,
,,"    Счет 83 ""Амортизация"" предназначен для обобщения информации о сумме начисленной амортизации основных средств, других необоротных материальных активов и нематериальных активов. По дебету счета 83 ""Амортизация"" отображается сумма начисленных амортизационных отчислений, по кредиту  - списание на счет 23 ""Производство"" суммы амортизационных отчислений, которые прямо включаются в производственную себестоимость продукции (работ, услуг), к затратам вспомогательных (подсобных) производств, на счета класса 9 - суммы амортизационных отчислений, которые относятся к производственным накладным затратам, административным и сбытовым затратам, или на счет 79 ""Финансовые результаты"", если предприятие не применяет счета класса 9).",,,,,,,
,831,Амортизація основних засобів,,,,А,(об) Статті витрат,,
,,"    На субсчете 831 ""Амортизация основных средств"" обобщается информация о начислении амортизации основных средств.",,,,,,,
,832,Амортизація інших необоротних матеріальних активів,,,,А,(об) Статті витрат,,
,,"    На субсчете 832 ""Амортизация других необоротных материальных активов"" обобщается информация о начислении амортизации других необоротных материальных активов.",,,,,,,
,833,Амортизація нематеріальних активів,,,,А,(об) Статті витрат,,
,,"    На субсчете 833 ""Амортизация нематериальных активов"" обобщается информация о начислении амортизации нематериальных активов.",,,,,,,
,84,Інші операційні витрати,,,,А,(об) Статті витрат,,
,,"    Счет 84 ""Другие операционные затраты"" предназначен для учета операционных затрат, которые не отображаются на других счетах класса 8. Эти затраты являются затратами отчетного периода, если не входят в состав производственной себестоимости продукции, работ, услуг. В частности, к другим операционным затратам включается стоимость работ, услуг сторонних предприятий, сумма налогов, сборов (обязательных платежей), кроме налогов на прибыль, потери от курсовых разниц, обесценение запасов, порча ценностей, списание и уценки активов, сумма финансовых санкций и т.п. Предприятия, которые для обобщения информации о затратах применяют только счета класса 8 ""Затраты по элементам"", на этом счете также отображают себестоимость реализованных оборотных активов (кроме готовой продукции и финансовых инвестиций). По дебету счета 84 ""Другие операционные затраты"" отображается сумма признанных затрат, по кредиту  - списание на счет 23 ""Производство"" затрат, которые прямо включаются в производственную себестоимость продукции (работ, услуг), к затратам вспомогательных (подсобных) производств, на счета класса 9 - производственных накладных затрат, административных и сбытовых затрат, или на счет 79 ""Финансовые результаты"", если предприятие не применяет счета класса 9.",,,,,,,
,85,Інші витрати,,,,А,(об) Статті неопераційних витрат,,
,,"    Счет 85 ""Другие затраты"" предназначен для учета затрат на инвестиционную и финансовую деятельность предприятия, а также затрат от чрезвычайных событий. На этом счету также обобщается информация о сумме налогов на прибыль. Такие затраты периода не могут увеличивать стоимость активов предприятия. По дебету счета 85 ""Другие затраты"" отображается сумма признанных затрат, по кредиту  - списание на счет 79 ""Финансовые результаты"".",,,,,,,
,851,"Інші затрати за елементами, податок на прибуток",,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 851 ""Другие затраты по элементам, налог на прибыль"" обобщается информация о сумме налогов на прибыль.",,,,,,,
,852,"Інші затрати за елементами, надзвичайні затрати",,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 852 ""Другие затраты по элементам, чрезвычайные затраты"" обобщается информация об инвестиционной и финансовой деятельности предприятия, а также затраты от чрезвычайных событий.",,,,,,,
,9,Витрати діяльності,,,,А,,,
,,"    Класс 9. ""Затраты деятельности"". Счета класса ""Затраты деятельности"" применяются для обобщения информации о затратах операционной, инвестиционной, финансовой деятельности и затраты на предотвращение чрезвычайных событий и ликвидацию их последствий. Основные требования к признанию, составу и оценке затрат изложенные в Положении (стандарте) бухгалтерского учета 16 ""Затраты"". По дебету  счетов этого класса отображаются суммы затрат, по кредиту - списание суммы затрат в конце отчетного года или ежемесячно на счет 79 ""Финансовые результаты"".",,,,,,,
,90,Собівартість реалізації,,,,А,(об) Статті витрат,,
,,"    Счет 90 ""Себестоимость реализации"" предназначен для обобщения информации о себестоимости реализованной готовой продукции, товаров, выполненных работ, предоставленных услуг. По дебету счета 90 ""Себестоимость реализации"" отображается производственная себестоимость реализованной готовой продукции, работ, услуг; фактическая себестоимость реализованных товаров (без торговых наценок), страховые выплаты соответственно  договорам страхования, по кредиту - списание в порядке закрытия дебетовых оборотов на счет 79 ""Финансовые результаты"". По дебету этого счета предприятия, которые осуществляют деятельность по выпуску и проведению лотерей на территории Украины, отображают создание (формирование) обеспечение призового фонда (резерва выплат) и резерва, который покрывает сумму джек-пота, не обеспеченное уплатой участие в лотерее. Административные затраты, затраты на сбыт и другие операционные затраты не включаются в состав производственной себестоимости готовой и реализованной продукции, а потому информация о таких затратах обощается на счетах учета затрат отчетного периода - 92 ""Административные затраты"", 93 ""Затраты на сбыт"", 94 ""Другие затраты операционной деятельнсти"".",,,,,,,
,901,Собівартість реалізованої  готової продукції,,,,А,(об) Номенклатурні групи,(об) Статті витрат,
,,"    На субсчете 901 ""Себестоимость реализованной готовой продукции"" ведется учет производственной себестоимости реализованной готовой продукции.",,,,,,,
,902,Собівартість реалізованих товарів,,,,А,(об) Номенклатурні групи,(об) Статті витрат,
,,"    На субсчете 902 ""Себестоимость реализованных товаров"" отображается себестоимость реализованных товаров, которая определяется Положением (стандартом) бухгалтерского учета 9 ""Запасы"".",,,,,,,
,903,Собівартість реалізованих робіт і послуг,,,,А,(об) Номенклатурні групи,(об) Статті витрат,
,,"    На субсчете 903 ""Себестоимость реализованных работ и услуг"" ведется учет себестоимости реализованных за отчетный период работ и услуг.",,,,,,,
,904,Страховi виплати,,,,А,(об) Статті витрат,,
,,"    На субсчете 904 ""Страховые выплаты"" предприятия, которые являются страховщиками в соответствии с  Законом Украины ""О страховании"", обобщают информацию о страховых суммах и страховых возмещениях по условиям договора страхования (перестрахование) при наступлении страхового случая.",,,,,,,
,91,Загальновиробничі витрати,,,,А,Підрозділи,(об) Статті витрат,
,,"    На счете 91 ""Общепроизводственные затраты"" ведется учет производственных накладных расходов на организацию производства и управление цехами, участками, отделениями, бригадами и другими подразделами основного и вспомогательного производства, а также затраты на содержание и эксплуатацию машин и оборудование. Этот счет не применяется предприятиями торговли. По дебету счета 91 ""Общепроизводственные затраты"" отображается сумма признанных затрат, по кредиту  - ежемесячное, по соответствующему распределению, списание на счета 23 ""Производство"" и 90 ""Себестоимость реализации""'.",,,,,,,
,92,Адміністративні витрати,,,,А,(об) Підрозділи,(об) Статті витрат,
,,"    На счете 92 ""Административные затраты"" отображаются общехозяйственные затраты, связанные с управлением и обслуживанием предприятия. По дебету счета 92 ""Административные затраты"" отображается сумма признанных административных затрат, по кредиту - списание на счет 79 ""Финансовые результаты"". К общехозяйственным затратам, в частности, относятся затраты на содержание административно-управленческого персонала, затраты на их служебные командировки, затраты на содержание основных средств, других материальных необоротных активов общехозяйственного назначения (аренда, амортизация, ремонт, коммунальные услуги), охрана, юридические, аудиторские, транспортные услуги, почтово-телеграфные, канцелярские затраты, сумма налогов, сборов (обязательных платежей).",,,,,,,
,93,Витрати на збут,,,,А,(об) Статті витрат,,
,,"    На счете 93 ""Затраты на сбыт"" ведется учет затрат, связанных со сбытом (реализацией, продажей) продукции, товаров, работ и услуг. По дебету счета отображается сумма признанных затрат на сбыт, по кредиту - списание на счет 79 ""Финансовые результаты"". К затратам на сбыт, в частности, относятся затраты упаковочных материалов, транспортировка продукции, товаров по условиям договора, затраты на маркетинг и рекламу, затраты на оплату труда и комиссионные продавцам, торговым агентам, работникам отдела сбыта, амортизация, ремонт и содержание основных средств, других материальных необоротных активов, которые используются для обеспечения сбыта продукции, товаров, работ и услуг.",,,,,,,
,94,Інші витрати операційної діяльності,,,,А,(об) Статті витрат,,
,,"    На счете 94 ""Другие затраты операционной деятельности"" ведется учет затрат операционной деятельности предприятия, кроме затрат, которые отображаются на счетах 90 ""Себестоимость реализации"", 91 ""Общепроизводственные затраты"", 92 ""Административные затраты"", 93 ""Затраты на сбыт"".",,,,,,,
,940,"Витрати від первісного визнання та від зміни вартості активів, які обліковуються за справедливою вартістю",,,,А,(об) Статті витрат,,
,,"    На субсчете 940 ""Затраты от первоначального признания и от изменения стоимости активов, которые учитываются  по справедливой стоимости"" обобщается информация о затратах на первоначальное признание и на изменение стоимости активов, которые учитываются по справедливой стоимости, в частности затраты на первоначальное признание сельскохозяйственной продукции и биологических активов и на изменение справедливой стоимости биологических активов, которые определены в соответствии с Положением (стандартом) бухгалтерского учета 30 ""Биологические активы"".",,,,,,,
,941,Витрати на дослідження і розробки,,,,А,(об) Статті витрат,,
,,"    На субсчете 941 ""Затраты на исследование и разработки"" ведется учет затрат, связанных с исследованиями и разработками, который осуществляет предприятие, если такие исследования и разработки соответствуют Положению (стандарту) бухгалтерского учета 8 ""Нематериальные активы"".",,,,,,,
,942,Витрати на купівлю-продаж іноземної валюти,,,,А,(об) Статті витрат,,
,,"    На субсчете 942 ""Затраты на покупку-продажу иностранной валюты"" обобщается информация о расходах на покупку-продажу иностранной валюты, в частности отрицательная разница между ценой покупки-продажи иностранной валюты и ее балансовой стоимостью.",,,,,,,
,943,Собівартість реалізованих виробничих запасів,,,,А,(об) Номенклатурні групи,(об) Статті витрат,
,,"    На субсчете 943 ""Себестоимость реализованных производственных запасов"" ведется учет себестоимости реализованных производственных запасов (сырья, материалов, отходов и т.п.) и необоротных активов и групп выбытия, удерживаемых для продажи.",,,,,,,
,944,Сумнівні та безнадійні борги,,,,А,(об) Статті витрат,,
,,"    На субсчете 944 ""Сомнительные и безнадежные долги"" обобщается информация о начислении резерва сомнительных долгов на задолженность, которая является финансовым активом (кроме приобретенной задолженности и задолженности, предназначенной для продажи), о сумме списанной безнадежной задолженности в случае недостаточности суммы начисленного резерва сомнительных долгов и о сумме списанной безнадежной задолженности, относительно которой создание резерва сомнительных долгов не предусмотрено.",,,,,,,
,945,Втрати від операційної курсової різниці,,,,А,(об) Статті витрат,,
,,"    На субсчете 945 ""Затраты от операционной курсовой разности"" ведется учет потерь по активам и обязательствам операционной деятельности предприятия от изменения курса гривны к иностранной валюте.",,,,,,,
,946,Втрати від знецінення запасів,,,,А,(об) Статті витрат,,
,,"    На субсчете 946 ""Затраты от обесценивания запасов"" ведется учет потерь, связанных с обесценением (уценкой) запасов, в соответствии с Положением (стандартом) бухгалтерского учета 9 ""Запасы"".",,,,,,,
,947,Нестачі і втрати від псування цінностей,,,,А,(об) Статті витрат,,
,,"    На субсчете 947 ""Недостачи и потери от порчи ценностей"" ведется учет недостач денежных средств и других ценностей и потерь от порчи ценностей, которые выявлены в процессе заготовки, переработки, хранения и реализации. Одновременно со списанием ценностей, виновные в недостаче которых не установлены, на затраты, балансовая стоимость списанного актива зачисляется на забалансовый счет 07 ""Списанные активы"".",,,,,,,
,948,"Визнані штрафи, пені, неустойки",,,,А,(об) Статті витрат,,
,,"    На субсчете 948 ""Признанные штрафы, пени, неустойки"" ведется учет признанных экономических санкций за невыполнение предприятием законодательства и условий договоров.",,,,,,,
,949,Інші витрати операційної діяльності,,,,А,(об) Статті витрат,,
,,"    На субсчете 949 ""Другие затраты операционной деятельности"" обобщается информация о таких затратах операционной деятельности, которые не нашли отображения на других субсчетах счета 94 ""Другие затраты операционной деятельности"", в частности затраты жилищно-коммунальных и обслуживающих хозяйств, детских дошкольных заведений, домов отдыха, санаториев и других заведений оздоровительного и культурного назначения и т.п.",,,,,,,
,95,Фінансові витрати,,,,А,(об) Статті неопераційних витрат,,
,,"    На счете 95 ""Финансовые затраты"" ведется учет затрат на проценты и других затрат предприятия, связанных с заимствованиями.",,,,,,,
,951,Відсотки за кредит,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 951 ""Проценты за кредит"" ведется учет затрат, связанных с начислением и уплатой процентов за пользование кредитами банков.",,,,,,,
,952,Інші фінансові витрати,,,,А,(об) Статті неопераційних витрат,,
,,"   На субсчете 952 ""Другие финансовые затраты"" ведется учет затрат, связанных с привлечением заемного капитала, в частности затрат, связанных с выпуском, содержанием и обращением собственных ценных бумаг; начислением процентов по договорам кредитования (кроме банковских кредитов), финансового лизинга и т.п.",,,,,,,
,96,Втрати від участі в капіталі,,,,А,(об) Статті неопераційних витрат,,
,,"    На счете 96 ""Потери от участия в капитале"" ведется учет потерь от уменьшения стоимости инвестиций, учет которых ведется  методом участия в капитале, возникших в процессе инвестиционной деятельности предприятия. Основные требования к учету инвестиций изложенные в Положении (стандарте) бухгалтерского учета 12 ""Инвестиции"".",,,,,,,
,961,Втрати від інвестицій в асоційовані підприємства,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 961 ""Потери от инвестиций в ассоциированные предприятия"" ведется учет потерь, связанных с уменьшением доли инвестора в чистых активах объекта инвестирования вследствие получения ассоциированными предприятиями убытков.",,,,,,,
,962,Втрати від спільної діяльності,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 962 ""Потери от общей деятельности"" ведется учет затрат, связанных с уменьшением доли инвестора в чистых активах объекта инвестирования вследствие получения общими предприятиями убытков.",,,,,,,
,963,Втрати від інвестицій в дочірні підприємства,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 963 ""Потери от инвестиций в дочерние предприятия"" ведется учет затрат, связанных с уменьшением доли инвестора в чистых активах объекта инвестирования вследствие получения дочерними предприятиями убытков.",,,,,,,
,97,Інші витрати,,,,А,(об) Статті неопераційних витрат,,
,,"    На счете 97 ""Другие затраты"" ведется учет затрат, которые возникают в процессе обычной деятельности (кроме финансовых затрат), но не связаны с производством или реализацией основной продукции (товаров) и услуг. По дебету   субсчетов 971 - 977 отображается сумма признанных затрат, по кредиту  - списание на счет 79 ""Финансовые результаты"".",,,,,,,
,970,Витрати від зміни вартості фінансових інструментів,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 970 ""Затраты от изменения стоимости финансовых инструментов"" предприятия, кроме тех, основной деятельностью которых является торговля ценными бумагами, обобщают информацию о затратах от изменения стоимости финансовых инструментов, оцениваемых по справедливой стоимости",,,,,,,
,971,Собівартість реалізованих фінансових інвестицій,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 971 ""Себестоимость реализованных финансовых инвестиций"" отображается балансовая стоимость реализованных финансовых инвестиций (на дату их реализации) и другие затраты, связанные с их реализацией.",,,,,,,
,972,Втрати від зменшення корисності активів,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 972 ""Потери от уменьшения полезности активов"" отображаются потери от уменьшения полезности активов.",,,,,,,
,974,Втрати від неопераційних курсових різниць,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 974 ""Потери от неоперационных курсовых разниц"" отображаются потери по активам и обязательствам неоперационной деятельности предприятия от изменения курса гривны к иностранной валюте.",,,,,,,
,975,Уцінка необоротних активів і фінансових інвестицій,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 975 ""Уценка необоротных активов и финансовых инвестиций"" отображается сумма обесценения (уценки) необоротных активов и финансовых инвестиций.",,,,,,,
,976,Списання необоротних активів,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 976 ""Списание необоротных активов"" отображается остаточная стоимость списанных необоротных активов и затраты, связанные с их ликвидацией (разборка, демонтаж).",,,,,,,
,977,Інші витрати звичайної діяльності,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 977 ""Другие затраты обычной деятельности"" отображаются другие затраты обычной деятельности, которые не нашли отражения на других субсчетах счета 97 ""Другие затраты"".",,,,,,,
,98,Податок на прибуток,,,,А,(об) Статті неопераційних витрат,,
,,"    На счету 98 ""Налог на прибыль"" ведется учет суммы затрат по налогу на прибыль, которая состоит из текущего налога на прибыль с учетом отсроченного налогового обязательства и отсроченного налогового актива и определяется в соответствии с Положением (стандартом) бухгалтерского учета 17 ""Налог на прибыль"". По дебету счета отражается начисленная сумма налога на прибыль, по кредиту - включение в финансовые результаты на счете 79.",,,,,,,
,981,Податок на прибуток від звичайної діяльності,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 981 ""Налог на прибыль от обычной деятельности"" ведется учет суммы затрат по налогу на прибыль от обычной деятельности. На этом субсчете также ведется учет отчислений в Государственный бюджет Украины от доходов от государственных денежных лотерей и налога на доходы от страховой деятельности. Сумма налога на прибыль от обычной деятельности определяется и отражается на этом субсчете без уменьшения на сумму уменьшения налога на прибыль, вследствие начисления налога на прибыль от алгебраической суммы прибыли от обычной деятельности и убытка от чрезвычайных событий (свернутый результат).",,,,,,,
,982,Податок на прибуток від надзвичайних подій,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 982 ""Налог на прибыль от чрезвычайных событий"" ведется учет начисленной суммы затрат по налогу на прибыль от чрезвычайных событий.",,,,,,,
,99,Надзвичайні витрати,,,,А,(об) Статті неопераційних витрат,,
,,"    На счете 99 ""Чрезвычайные затраты"" ведется учет потерь и затрат, связанных с событиями или операциями, которые отличаются от обычной деятельности предприятия, и нельзя ожидать, что они будут повторяться периодически или в каждом отчетном периоде. По дебету счета отражается сумма признанных затрат, по кредиту  - списание на счет 79 ""Финансовые результаты"". К затратам от чрезвычайных событий относятся как прямые потери по результатам этих событий, так и затраты на осуществление мероприятий, связанных с предотвращением и ликвидацией таких последствий (возмещение, уплата сторонним организациям, заработная плата работников, занятых на восстановительных работах, стоимость использованных сырья и материалов и т.п.).",,,,,,,
,991,Втрати від стихійного лиха,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 991 ""Потери от стихийных бедствий"" ведется учет потерь от стихийных бедствий (наводнений, землетрясений, града и т.п.).",,,,,,,
,992,Втрати від техногенних катастроф і аварій,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 992 ""Потери от техногенных катастроф и аварий"" ведется учет потерь, понесенных предприятием в результате техногенных катастроф и аварий, которые произошли на самом предприятии или другом предприятии.",,,,,,,
,993,Інші надзвичайні витрати,,,,А,(об) Статті неопераційних витрат,,
,,"    На субсчете 993 ""Другие чрезвычайные затраты"" ведется учет потерь от других чрезвычайных событий.",,,,,,,
,0,Забалансові рахунки,,,+,АП,,,
,,"    Класс 0. ""Забалансовые счета"". Забалансовые счета предназначены для обобщения информации о наличии и движении: ценностей, которые не принадлежат предприятию, но временно находятся в его пользовании, распоряжении или на хранении (объекты оперативной (операционной) аренды основных средств, материальные ценности на ответственном хранении, переработке, комиссии, монтаже); условных прав и обязательств предприятия (залога, гарантии, обязательство и т.п.); бланков строгого учета; списанных активов (недостачи ценностей, дебиторская задолженность) для отслеживания возможности их возмещения виновными лицами (должниками); амортизационных отчислений.",,,,,,,
,01,Орендовані необоротні активи,,,+,А,,,
,,"    На счете 01 ""Арендованные необоротные активы"" учитываются активы в виде основных средств, нематериальных активов и других необоротных активов, которые получены предприятием на основании договоров операционной аренды (лизинга) и учитываются на балансе арендодателя. Учет полученных в аренду активов осуществляется по видам активов. Принятые в оперативную аренду основные средства и нематериальные активы зачисляются на забалансовый счет 01 ""Арендованные необоротные активы"" по балансовой (остаточной) и первоначальной стоимостью арендодателя, который отмечается в договоре операционной аренды. Увеличение остатка счета 01 ""Арендованные необоротные активы"" происходит при принятии к учету основных средств, нематериальных активов и других необоротных активов, которые получены в оперативную аренду, уменьшение - при их возвращении арендодателю и в случаях перенесения задолженности перед арендодателем за арендованные необоротные активы на баланс. Аналитический учет арендованных необоротных активов ведется по видам активов.",,,,,,,
